Location,Timestamp,Question6a,Question6b,Question7a,Question7b,Question8a,Question8b,Question9a,Question9b,Question10a,Question10b,Question11a,Question11b,Question12a,Question12b,Question13a,Question13b,Question14,Question15,Technical/Theorical mark,Pre/Exam mark,Coordinate,T1,T2,T1 Floating,T2 Floating,T1 Final,T2 Final,ABS1,ABS2,Category
Sydney,12/04/2019,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,3,10,3,3,"3,3",3.75,3.75,0.424500029,1.25647133,4.174500029,5.00647133,4.174500029,5.00647133,software engineering
Sydney,12/04/2019,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,8,4,4,"4,4",5,5,-0.626457728,0.699027802,4.373542272,5.699027802,4.373542272,5.699027802,software engineering
Sydney,12/04/2019,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,9,7,4,4,"4,4",5,5,-0.162451921,1.300317651,4.837548079,6.300317651,4.837548079,6.300317651,software engineering
Sydney,12/04/2019,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,3,7,3,5,"3,5",3.75,6.25,0.442422059,0.108430456,4.192422059,6.358430456,4.192422059,6.358430456,software engineering
Sydney,12/04/2019,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,5,2,"5,2",6.25,2.5,-0.488252751,-1.061820992,5.761747249,1.438179008,5.761747249,1.438179008,IT Management
Sydney,12/04/2019,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,2,1,3,5,"3,5",3.75,6.25,-0.121790792,1.088109905,3.628209208,7.338109905,3.628209208,7.338109905,software engineering
Sydney,12/04/2019,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,5,3,3,"3,3",3.75,3.75,-0.338816957,0.385280418,3.411183043,4.135280418,3.411183043,4.135280418,Design Skills
Sydney,12/04/2019,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,2,9,4,3,"4,3",5,3.75,-0.849279964,0.054792567,4.150720036,3.804792567,4.150720036,3.804792567,Design Skills
Sydney,12/04/2019,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,6,2,2,3,"2,3",2.5,3.75,-0.846319899,1.430740387,1.653680101,5.180740387,1.653680101,5.180740387,software engineering
Sydney,12/04/2019,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,6,5,3,"5,3",6.25,3.75,0.027074539,-1.041429023,6.277074539,2.708570977,6.277074539,2.708570977,IT Management
Sydney,12/04/2019,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,8,2,3,4,"3,4",3.75,5,-1.589233215,-1.011548713,2.160766785,3.988451287,2.160766785,3.988451287,Design Skills
Sydney,12/04/2019,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,3,2,6,5,"6,5",7.5,6.25,-0.4347893,0.43811825,7.0652107,6.68811825,7.0652107,6.68811825,Social marketing
Sydney,12/04/2019,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,9,8,7,7,"7,7",8.75,8.75,-1.178481126,-0.849817924,7.571518874,7.900182076,7.571518874,7.900182076,Social marketing
Sydney,12/04/2019,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,6,8,3,5,"3,5",3.75,6.25,-1.386792235,-0.592583014,2.363207765,5.657416986,2.363207765,5.657416986,software engineering
Sydney,12/04/2019,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,4,5,3,4,"3,4",3.75,5,-1.256346738,0.415450571,2.493653262,5.415450571,2.493653262,5.415450571,software engineering
Sydney,12/04/2019,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,7,10,6,6,"6,6",7.5,7.5,0.758787389,-0.78031766,8.258787389,6.71968234,8.258787389,6.71968234,Social marketing
Sydney,12/04/2019,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,9,0,5,1,"5,1",6.25,1.25,-0.892995823,0.91159101,5.357004177,2.16159101,5.357004177,2.16159101,IT Management
Sydney,12/04/2019,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,5,6,4,5,"4,5",5,6.25,-0.968801649,1.356602986,4.031198351,7.606602986,4.031198351,7.606602986,software engineering
Sydney,12/04/2019,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,6,7,7,5,"7,5",8.75,6.25,1.526677285,0.456775258,10.27667728,6.706775258,9.27667728,6.706775258,Social marketing
Sydney,12/04/2019,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,2,3,4,3,"4,3",5,3.75,0.132940926,1.292759709,5.132940926,5.042759709,5.132940926,5.042759709,Social marketing
Sydney,12/04/2019,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,7,10,4,5,"4,5",5,6.25,0.584659391,0.850821039,5.584659391,7.100821039,5.584659391,7.100821039,Social marketing
Sydney,12/04/2019,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,2,1,4,3,"4,3",5,3.75,-0.312624926,-0.224316121,4.687375074,3.525683879,4.687375074,3.525683879,Design Skills
Sydney,12/04/2019,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,6,5,6,"5,6",6.25,7.5,-1.132702667,0.186828025,5.117297333,7.686828025,5.117297333,7.686828025,Social marketing
Sydney,12/04/2019,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,4,0,3,4,"3,4",3.75,5,1.50702887,-1.562849693,5.25702887,3.437150307,5.25702887,3.437150307,IT Management
Sydney,12/04/2019,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,2,8,6,3,"6,3",7.5,3.75,0.490849091,1.418995027,7.990849091,5.168995027,7.990849091,5.168995027,Social marketing
Sydney,12/04/2019,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,3,8,5,4,"5,4",6.25,5,1.266141582,-1.105508485,7.516141582,3.894491515,7.516141582,3.894491515,IT Management
Sydney,12/04/2019,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,7,4,6,4,"6,4",7.5,5,-1.000896237,-1.390831047,6.499103763,3.609168953,6.499103763,3.609168953,IT Management
Sydney,12/04/2019,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,6,9,5,4,"5,4",6.25,5,-1.073961855,0.533846022,5.176038145,5.533846022,5.176038145,5.533846022,Social marketing
Sydney,12/04/2019,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,6,1,3,5,"3,5",3.75,6.25,0.266165855,-1.044798289,4.016165855,5.205201711,4.016165855,5.205201711,software engineering
Sydney,12/04/2019,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,10,5,4,3,"4,3",5,3.75,0.515202165,-0.843759411,5.515202165,2.906240589,5.515202165,2.906240589,IT Management
Sydney,12/04/2019,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,2,5,6,3,"6,3",7.5,3.75,-1.015513624,0.84252382,6.484486376,4.59252382,6.484486376,4.59252382,IT Management
Sydney,12/04/2019,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,9,5,3,2,"3,2",3.75,2.5,-1.293551334,-0.528929462,2.456448666,1.971070538,2.456448666,1.971070538,Design Skills
Sydney,12/04/2019,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,6,10,4,4,"4,4",5,5,-1.165013144,-1.243545322,3.834986856,3.756454678,3.834986856,3.756454678,Design Skills
Sydney,12/04/2019,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,5,0,4,5,"4,5",5,6.25,1.090296023,1.242624054,6.090296023,7.492624054,6.090296023,7.492624054,Social marketing
Sydney,12/04/2019,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,3,6,6,"6,6",7.5,7.5,-0.044107536,0.242171793,7.455892464,7.742171793,7.455892464,7.742171793,Social marketing
Sydney,12/04/2019,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,5,0,2,4,"2,4",2.5,5,0.42521269,-1.476790721,2.92521269,3.523209279,2.92521269,3.523209279,Design Skills
Sydney,12/04/2019,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,4,1,7,3,"7,3",8.75,3.75,-0.764950647,-1.17416762,7.985049353,2.57583238,7.985049353,2.57583238,IT Management
Sydney,12/04/2019,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,2,0,1,4,"1,4",1.25,5,0.610269266,-1.485395534,1.860269266,3.514604466,1.860269266,3.514604466,Design Skills
Sydney,12/04/2019,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,6,4,3,5,"3,5",3.75,6.25,-0.231509212,-0.228543429,3.518490788,6.021456571,3.518490788,6.021456571,software engineering
Sydney,12/04/2019,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,5,1,2,2,"2,2",2.5,2.5,1.07685292,1.178626672,3.57685292,3.678626672,3.57685292,3.678626672,Design Skills
Sydney,12/04/2019,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,7,4,5,"4,5",5,6.25,-0.889636121,0.899585276,4.110363879,7.149585276,4.110363879,7.149585276,software engineering
Sydney,12/04/2019,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,2,1,5,4,"5,4",6.25,5,1.044130993,0.548436319,7.294130993,5.548436319,7.294130993,5.548436319,Social marketing
Sydney,12/04/2019,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,5,8,3,4,"3,4",3.75,5,0.139841392,-1.016082783,3.889841392,3.983917217,3.889841392,3.983917217,Design Skills
Sydney,12/04/2019,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,5,6,2,2,"2,2",2.5,2.5,0.229190724,-1.109682267,2.729190724,1.390317733,2.729190724,1.390317733,Design Skills
Sydney,12/04/2019,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,7,1,3,4,"3,4",3.75,5,-0.524367368,0.476151352,3.225632632,5.476151352,3.225632632,5.476151352,software engineering
Sydney,12/04/2019,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,7,4,4,"4,4",5,5,-0.684238657,0.685134081,4.315761343,5.685134081,4.315761343,5.685134081,software engineering
Sydney,12/04/2019,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,5,8,2,3,"2,3",2.5,3.75,-0.556155236,1.335315397,1.943844764,5.085315397,1.943844764,5.085315397,software engineering
Sydney,12/04/2019,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,10,10,6,4,"6,4",7.5,5,-0.079506497,0.144687653,7.420493503,5.144687653,7.420493503,5.144687653,Social marketing
Sydney,12/04/2019,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,4,2,"4,2",5,2.5,-0.42089064,1.369444112,4.57910936,3.869444112,4.57910936,3.869444112,Design Skills
Sydney,12/04/2019,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,9,4,5,"4,5",5,6.25,-0.667999221,0.041768437,4.332000779,6.291768437,4.332000779,6.291768437,software engineering
Sydney,12/04/2019,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,6,1,3,5,"3,5",3.75,6.25,-0.834708081,1.445622689,2.915291919,7.695622689,2.915291919,7.695622689,software engineering
Sydney,12/04/2019,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,4,4,6,1,"6,1",7.5,1.25,0.630833358,0.033140195,8.130833358,1.283140195,8.130833358,1.283140195,IT Management
Sydney,12/04/2019,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,4,2,5,2,"5,2",6.25,2.5,-0.689872658,-0.29440899,5.560127342,2.20559101,5.560127342,2.20559101,IT Management
Sydney,12/04/2019,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,3,4,4,"4,4",5,5,1.550276082,-0.768696231,6.550276082,4.231303769,6.550276082,4.231303769,IT Management
Sydney,12/04/2019,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,3,4,6,"4,6",5,7.5,-1.276432329,0.113555587,3.723567671,7.613555587,3.723567671,7.613555587,software engineering
Sydney,12/04/2019,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,3,0,5,5,"5,5",6.25,6.25,0.58212458,0.881069204,6.83212458,7.131069204,6.83212458,7.131069204,Social marketing
Sydney,12/04/2019,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,5,9,2,4,"2,4",2.5,5,-0.702374167,1.348418929,1.797625833,6.348418929,1.797625833,6.348418929,software engineering
Sydney,12/04/2019,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,10,5,5,6,"5,6",6.25,7.5,-0.291897572,1.262597475,5.958102428,8.762597475,5.958102428,8.762597475,Social marketing
Sydney,12/04/2019,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,5,9,5,3,"5,3",6.25,3.75,0.191683524,-0.586813068,6.441683524,3.163186932,6.441683524,3.163186932,IT Management
Sydney,12/04/2019,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,5,2,5,3,"5,3",6.25,3.75,-0.407930823,-0.725077618,5.842069177,3.024922382,5.842069177,3.024922382,IT Management
Sydney,12/04/2019,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,10,9,4,2,"4,2",5,2.5,0.931366395,0.420672516,5.931366395,2.920672516,5.931366395,2.920672516,IT Management
Sydney,12/04/2019,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,4,10,4,3,"4,3",5,3.75,1.234136716,-1.313143463,6.234136716,2.436856537,6.234136716,2.436856537,IT Management
Sydney,12/04/2019,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,9,7,4,4,"4,4",5,5,-0.69413305,-0.853228009,4.30586695,4.146771991,4.30586695,4.146771991,Design Skills
Sydney,12/04/2019,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,6,0,5,4,"5,4",6.25,5,1.560897678,0.762801572,7.810897678,5.762801572,7.810897678,5.762801572,Social marketing
Sydney,12/04/2019,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,8,5,6,6,"6,6",7.5,7.5,-0.91022977,0.267717224,6.58977023,7.767717224,6.58977023,7.767717224,Social marketing
Sydney,12/04/2019,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,10,5,5,5,"5,5",6.25,6.25,-0.467863871,1.053630906,5.782136129,7.303630906,5.782136129,7.303630906,Social marketing
Sydney,12/04/2019,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,2,10,5,4,"5,4",6.25,5,-0.70145844,-1.203014993,5.54854156,3.796985007,5.54854156,3.796985007,IT Management
Sydney,12/04/2019,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,8,8,1,5,"1,5",1.25,6.25,0.802595902,0.219083393,2.052595902,6.469083393,2.052595902,6.469083393,software engineering
Sydney,12/04/2019,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,7,1,5,4,"5,4",6.25,5,-0.386058687,1.430784376,5.863941313,6.430784376,5.863941313,6.430784376,Social marketing
Sydney,12/04/2019,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,6,3,4,1,"4,1",5,1.25,-0.695775267,-0.851837205,4.304224733,0.398162795,4.304224733,0.398162795,Design Skills
Sydney,12/04/2019,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,7,7,"7,7",8.75,8.75,0.080991595,-1.240339336,8.830991595,7.509660664,8.830991595,7.509660664,Social marketing
Sydney,12/04/2019,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,8,6,3,4,"3,4",3.75,5,1.531645267,-0.403912279,5.281645267,4.596087721,5.281645267,4.596087721,IT Management
Sydney,12/04/2019,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,5,1,4,6,"4,6",5,7.5,0.179835058,1.289751373,5.179835058,8.789751373,5.179835058,8.789751373,Social marketing
Sydney,12/04/2019,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,3,5,3,3,"3,3",3.75,3.75,-1.542336173,-0.241945523,2.207663827,3.508054477,2.207663827,3.508054477,Design Skills
Sydney,12/04/2019,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,4,0,4,4,"4,4",5,5,0.033916252,-0.735413857,5.033916252,4.264586143,5.033916252,4.264586143,IT Management
Sydney,12/04/2019,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,8,5,5,2,"5,2",6.25,2.5,-1.556618832,-0.82806206,4.693381168,1.67193794,4.693381168,1.67193794,Design Skills
Sydney,12/04/2019,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,9,7,4,4,"4,4",5,5,1.141399134,-0.459821294,6.141399134,4.540178706,6.141399134,4.540178706,IT Management
Sydney,12/04/2019,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,10,3,2,"3,2",3.75,2.5,-1.56475693,-0.509983944,2.18524307,1.990016056,2.18524307,1.990016056,Design Skills
Sydney,12/04/2019,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,4,3,5,3,"5,3",6.25,3.75,1.513033758,1.174729164,7.763033758,4.924729164,7.763033758,4.924729164,IT Management
Sydney,12/04/2019,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,9,2,6,5,"6,5",7.5,6.25,0.507146914,-0.650025273,8.007146914,5.599974727,8.007146914,5.599974727,Social marketing
Sydney,12/04/2019,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,8,5,5,"5,5",6.25,6.25,-0.979377365,-1.144817995,5.270622635,5.105182005,5.270622635,5.105182005,Social marketing
Sydney,12/04/2019,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,3,2,4,3,"4,3",5,3.75,0.366447933,0.04919454,5.366447933,3.79919454,5.366447933,3.79919454,IT Management
Sydney,12/04/2019,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,3,0,2,2,"2,2",2.5,2.5,-0.136223789,-1.212545957,2.363776211,1.287454043,2.363776211,1.287454043,Design Skills
Sydney,12/04/2019,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,5,10,3,2,"3,2",3.75,2.5,0.89557352,1.332573286,4.64557352,3.832573286,4.64557352,3.832573286,Design Skills
Sydney,12/04/2019,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,10,1,4,4,"4,4",5,5,1.591768715,1.35400669,6.591768715,6.35400669,6.591768715,6.35400669,Social marketing
Sydney,12/04/2019,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,3,4,"3,4",3.75,5,-0.710334582,0.288128107,3.039665418,5.288128107,3.039665418,5.288128107,software engineering
Sydney,12/04/2019,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,10,2,4,3,"4,3",5,3.75,-0.773584186,-1.529664686,4.226415814,2.220335314,4.226415814,2.220335314,Design Skills
Sydney,12/04/2019,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,5,7,1,5,"1,5",1.25,6.25,-1.196133856,1.008153241,0.053866144,7.258153241,0.053866144,7.258153241,software engineering
Sydney,12/04/2019,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,2,1,"2,1",2.5,1.25,0.151401174,0.520477236,2.651401174,1.770477236,2.651401174,1.770477236,Design Skills
Sydney,12/04/2019,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,7,9,3,4,"3,4",3.75,5,-1.258158185,0.47288098,2.491841815,5.47288098,2.491841815,5.47288098,software engineering
Sydney,12/04/2019,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,9,5,3,3,"3,3",3.75,3.75,-0.15378845,-0.076066599,3.59621155,3.673933401,3.59621155,3.673933401,Design Skills
Sydney,12/04/2019,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,7,6,5,"6,5",7.5,6.25,0.024871733,-0.355373871,7.524871733,5.894626129,7.524871733,5.894626129,Social marketing
Sydney,12/04/2019,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,3,4,7,"4,7",5,8.75,0.972773578,0.807957357,5.972773578,9.557957357,5.972773578,9.557957357,Social marketing
Sydney,12/04/2019,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,3,7,6,4,"6,4",7.5,5,-0.113396922,-0.585163175,7.386603078,4.414836825,7.386603078,4.414836825,IT Management
Sydney,12/04/2019,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,4,1,5,5,"5,5",6.25,6.25,0.173538517,0.881154532,6.423538517,7.131154532,6.423538517,7.131154532,Social marketing
Sydney,12/04/2019,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,4,2,5,6,"5,6",6.25,7.5,-0.984428812,-1.492135619,5.265571188,6.007864381,5.265571188,6.007864381,Social marketing
Sydney,12/04/2019,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,7,1,5,4,"5,4",6.25,5,1.361714529,-1.426947823,7.611714529,3.573052177,7.611714529,3.573052177,IT Management
Sydney,12/04/2019,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,4,5,3,5,"3,5",3.75,6.25,-0.320786993,0.424985064,3.429213007,6.674985064,3.429213007,6.674985064,software engineering
Sydney,12/04/2019,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,10,3,5,5,"5,5",6.25,6.25,-1.362240053,-1.158400861,4.887759947,5.091599139,4.887759947,5.091599139,software engineering
Sydney,12/04/2019,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,8,3,4,"3,4",3.75,5,-0.313454674,-0.469516922,3.436545326,4.530483078,3.436545326,4.530483078,Design Skills
Sydney,12/04/2019,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,6,0,2,5,"2,5",2.5,6.25,-1.43803589,-1.275170067,1.06196411,4.974829933,1.06196411,4.974829933,Design Skills
Sydney,12/04/2019,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,9,3,5,3,"5,3",6.25,3.75,0.539524416,-0.157685015,6.789524416,3.592314985,6.789524416,3.592314985,IT Management
Sydney,12/04/2019,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,8,5,2,4,"2,4",2.5,5,-1.589995298,0.81241539,0.910004702,5.81241539,0.910004702,5.81241539,software engineering
Sydney,12/04/2019,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,6,0,4,5,"4,5",5,6.25,0.553435224,0.968929619,5.553435224,7.218929619,5.553435224,7.218929619,Social marketing
Sydney,12/04/2019,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,7,6,4,2,"4,2",5,2.5,0.032585327,0.853318552,5.032585327,3.353318552,5.032585327,3.353318552,IT Management
Sydney,12/04/2019,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,6,6,3,3,"3,3",3.75,3.75,-1.005337103,-0.359612276,2.744662897,3.390387724,2.744662897,3.390387724,Design Skills
Sydney,12/04/2019,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,5,10,5,3,"5,3",6.25,3.75,0.18484759,-1.142095719,6.43484759,2.607904281,6.43484759,2.607904281,IT Management
Sydney,12/04/2019,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,6,8,4,5,"4,5",5,6.25,-0.608431532,-0.709011974,4.391568468,5.540988026,4.391568468,5.540988026,software engineering
Sydney,12/04/2019,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,5,2,4,"2,4",2.5,5,0.141176884,0.69971449,2.641176884,5.69971449,2.641176884,5.69971449,software engineering
Sydney,12/04/2019,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,3,4,5,"4,5",5,6.25,0.380212432,0.486353318,5.380212432,6.736353318,5.380212432,6.736353318,Social marketing
Sydney,12/04/2019,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,2,6,5,"6,5",7.5,6.25,0.435125699,0.029619985,7.935125699,6.279619985,7.935125699,6.279619985,Social marketing
Sydney,12/04/2019,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,8,4,5,5,"5,5",6.25,6.25,-1.198341467,-1.562903677,5.051658533,4.687096323,5.051658533,4.687096323,IT Management
Sydney,12/04/2019,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,9,3,4,"3,4",3.75,5,0.947682792,-1.169646284,4.697682792,3.830353716,4.697682792,3.830353716,Design Skills
Sydney,12/04/2019,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,2,2,4,"2,4",2.5,5,1.503245973,-1.36550954,4.003245973,3.63449046,4.003245973,3.63449046,Design Skills
Sydney,12/04/2019,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1,2,"1,2",1.25,2.5,-0.033649161,1.454965227,1.216350839,3.954965227,1.216350839,3.954965227,Design Skills
Sydney,12/04/2019,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,6,1,2,5,"2,5",2.5,6.25,0.25763454,-1.260346644,2.75763454,4.989653356,2.75763454,4.989653356,Design Skills
Sydney,12/04/2019,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,4,6,3,3,"3,3",3.75,3.75,-0.347187229,1.112480234,3.402812771,4.862480234,3.402812771,4.862480234,Design Skills
Sydney,12/04/2019,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,7,9,3,4,"3,4",3.75,5,0.453236232,-0.16452757,4.203236232,4.83547243,4.203236232,4.83547243,Design Skills
Sydney,12/04/2019,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,8,3,6,"3,6",3.75,7.5,0.308532244,1.259331897,4.058532244,8.759331897,4.058532244,8.759331897,software engineering
Sydney,12/04/2019,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,5,9,2,6,"2,6",2.5,7.5,-0.545860579,0.028271583,1.954139421,7.528271583,1.954139421,7.528271583,software engineering
Sydney,12/04/2019,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,7,4,4,"4,4",5,5,-1.211976218,-0.603529915,3.788023782,4.396470085,3.788023782,4.396470085,Design Skills
Sydney,12/04/2019,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,8,8,3,4,"3,4",3.75,5,0.900186587,-0.132123635,4.650186587,4.867876365,4.650186587,4.867876365,Design Skills
Sydney,12/04/2019,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,9,8,3,2,"3,2",3.75,2.5,-0.651369097,-0.167474915,3.098630903,2.332525085,3.098630903,2.332525085,Design Skills
Sydney,12/04/2019,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,10,1,5,5,"5,5",6.25,6.25,0.524723484,-0.415136493,6.774723484,5.834863507,6.774723484,5.834863507,Social marketing
Sydney,12/04/2019,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,10,0,3,4,"3,4",3.75,5,-0.053937604,-1.406723311,3.696062396,3.593276689,3.696062396,3.593276689,Design Skills
Sydney,12/04/2019,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,10,10,2,7,"2,7",2.5,8.75,-0.285679807,1.033667766,2.214320193,9.783667766,2.214320193,9.783667766,software engineering
Sydney,12/04/2019,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,3,7,2,4,"2,4",2.5,5,1.380018595,-0.985310206,3.880018595,4.014689794,3.880018595,4.014689794,Design Skills
Sydney,12/04/2019,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,2,4,5,4,"5,4",6.25,5,1.18467396,0.637949266,7.43467396,5.637949266,7.43467396,5.637949266,Social marketing
Sydney,12/04/2019,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,1,2,"1,2",1.25,2.5,1.524303416,-1.390712102,2.774303416,1.109287898,2.774303416,1.109287898,Design Skills
